run_id,target_line,run_number,depth_max,xdepth_max,mul_total,relin_total,mod_switch_total,he_add_total,rotate_total,rotation_keys,relin_keys,execution_time_ms,noise,llm_benchmark_compile_time_ms
3427,4590,1,7,2,36,36,36,36,36,0,1,286.888,41,156.783
3428,4590,2,7,2,36,36,36,36,36,0,1,286.25,42,157.838
3429,4590,3,7,2,36,36,36,36,36,0,1,286.739,41,173.836
3430,4591,1,3,1,4,4,4,4,4,0,1,286.541,42,163.85
3431,4591,2,3,1,4,4,4,4,4,0,1,286.98,42,160.446
3432,4591,3,3,1,4,4,4,4,4,0,1,287.127,42,159.753
3433,4592,1,6,2,5,5,5,5,5,1,1,286.803,42,154.286
3434,4592,2,6,1,6,6,6,6,6,1,1,287.192,42,151.758
3435,4592,3,6,2,5,5,5,5,5,1,1,286.748,41,152.775
3436,4593,1,4,2,5,5,5,5,5,0,1,286.839,42,209.787
3437,4593,2,4,2,5,5,5,5,5,0,1,286.884,41,205.579
3438,4593,3,4,2,5,5,5,5,5,0,1,287.05,42,208.955
3439,4594,1,5,2,7,7,7,7,7,0,1,287.21,42,317.556
3440,4594,2,5,2,7,7,7,7,7,0,1,287.153,42,321.118
3441,4594,3,5,2,7,7,7,7,7,0,1,286.681,41,314.213
3442,4595,1,8,3,14,14,14,14,14,0,1,286.657,42,9853.66
3443,4595,2,8,3,14,14,14,14,14,0,1,286.81,42,9976.18
3444,4595,3,8,3,14,14,14,14,14,0,1,286.389,42,9982.45
3445,4596,1,9,4,18,18,18,18,18,1,1,286.187,42,303.379
3446,4596,2,9,4,18,18,18,18,18,1,1,287.085,41,309.143
3447,4596,3,9,4,18,18,18,18,18,1,1,287.053,42,309.485
3448,4597,1,7,2,9,9,9,9,9,1,1,287.055,42,196.042
3449,4597,2,7,2,9,9,9,9,9,1,1,286.165,41,195.542
3450,4597,3,7,2,9,9,9,9,9,1,1,286.193,42,200.495
3451,4598,1,5,3,6,6,6,6,6,0,1,286.164,42,198.261
3452,4598,2,5,3,6,6,6,6,6,0,1,286.945,42,193.083
3453,4598,3,5,3,6,6,6,6,6,0,1,287.079,41,211.493
3454,4599,1,3,1,4,4,4,4,4,0,1,286.66,41,154.566
3455,4599,2,3,1,4,4,4,4,4,0,1,286.859,42,153.335
3456,4599,3,3,1,4,4,4,4,4,0,1,286.753,42,151.872
3457,4600,1,4,1,2,2,2,2,2,1,1,287.147,42,198.718
3458,4600,2,4,1,2,2,2,2,2,1,1,286.723,41,181.983
3459,4600,3,4,1,2,2,2,2,2,1,1,286.911,41,183.964
3460,4601,1,7,3,7,7,7,7,7,0,1,286.896,42,177.09
3461,4601,2,7,3,7,7,7,7,7,0,1,286.381,41,177.661
3462,4601,3,7,3,7,7,7,7,7,0,1,286.822,42,177.151
3463,4602,1,5,1,4,4,4,4,4,1,1,286.234,42,145.339
3464,4602,2,5,1,4,4,4,4,4,1,1,286.953,42,144.136
3465,4602,3,5,1,4,4,4,4,4,1,1,286.903,42,143.941
3466,4603,1,3,1,3,3,3,3,3,0,1,287.011,41,147.641
3467,4603,2,3,1,3,3,3,3,3,0,1,286.949,42,151.493
3468,4603,3,3,1,3,3,3,3,3,0,1,286.562,42,166.136
3469,4604,1,8,1,25,25,25,25,25,0,1,286.817,41,146.503
3470,4604,2,8,1,25,25,25,25,25,0,1,286.234,42,147.87
3471,4604,3,8,1,25,25,25,25,25,0,1,286.864,42,155.149
3472,4605,1,2,1,1,1,1,1,1,0,1,286.4,42,144.371
3473,4605,2,2,1,1,1,1,1,1,0,1,287.029,42,143.887
3474,4605,3,2,1,1,1,1,1,1,0,1,286.699,42,143.668
3475,4606,1,7,3,10,10,10,10,10,0,1,287.145,42,272.374
3476,4606,2,7,3,10,10,10,10,10,0,1,286.326,42,272.201
3477,4606,3,7,3,10,10,10,10,10,0,1,286.938,42,273.676
3478,4607,1,5,3,6,6,6,6,6,0,1,286.99,42,203.073
3479,4607,2,5,3,6,6,6,6,6,0,1,287.049,42,206.66
3480,4607,3,5,3,6,6,6,6,6,0,1,286.543,42,206.648
3481,4608,1,6,2,8,8,8,8,8,1,1,286.15,41,273.474
3482,4608,2,6,2,8,8,8,8,8,1,1,286.855,42,267.576
3483,4608,3,6,2,8,8,8,8,8,1,1,286.34,42,285.715
3484,4609,1,5,1,5,5,5,5,5,1,1,287.184,41,148.083
3485,4609,2,5,1,5,5,5,5,5,1,1,286.641,41,146.282
3486,4609,3,5,1,4,4,4,4,4,1,1,288.476,41,145.815
3487,4610,1,5,2,4,4,4,4,4,1,1,286.659,41,267.673
3488,4610,2,5,2,4,4,4,4,4,1,1,287.011,41,266.991
3489,4610,3,5,2,4,4,4,4,4,1,1,287.118,42,267.391
3490,4611,1,5,2,5,5,5,5,5,1,1,286.834,41,147.025
3491,4611,2,5,2,5,5,5,5,5,1,1,286.324,41,148.612
3492,4611,3,5,2,5,5,5,5,5,1,1,286.751,42,145.2
3493,4612,1,4,2,4,4,4,4,4,0,1,286.841,41,147.425
3494,4612,2,4,2,4,4,4,4,4,0,1,286.593,42,146.259
3495,4612,3,4,2,4,4,4,4,4,0,1,286.968,42,149.653
3496,4613,1,8,3,9,9,9,9,9,0,1,287.716,41,560.054
3497,4613,2,8,3,9,9,9,9,9,0,1,286.351,42,548.877
3498,4613,3,8,3,9,9,9,9,9,0,1,286.269,42,568.245
3499,4614,1,7,2,9,9,9,9,9,0,1,286.389,41,241.276
3500,4614,2,7,2,9,9,9,9,9,0,1,287.06,42,242.249
3501,4614,3,7,2,9,9,9,9,9,0,1,287.031,42,241.434
3502,4615,1,6,2,7,7,7,7,7,1,1,287.038,41,151.106
3503,4615,2,6,2,7,7,7,7,7,1,1,287.138,41,153.988
3504,4615,3,6,2,7,7,7,7,7,1,1,286.97,41,155.78
3505,4616,1,3,1,3,3,3,3,3,0,1,287.091,42,160.857
3506,4616,2,3,1,3,3,3,3,3,0,1,286.849,42,157.361
3507,4616,3,3,1,3,3,3,3,3,0,1,287.203,41,155.752
3508,4617,1,6,2,4,4,4,4,4,1,1,286.845,42,11911.3
3509,4617,2,6,2,4,4,4,4,4,1,1,286.929,41,12053.2
3510,4617,3,6,2,4,4,4,4,4,1,1,286.582,42,11932.6
3511,4618,1,6,2,7,7,7,7,7,0,1,286.348,41,308.712
3512,4618,2,6,2,7,7,7,7,7,0,1,286.916,42,308.165
3513,4618,3,6,2,7,7,7,7,7,0,1,286.625,42,307.905
3514,4619,1,6,2,6,6,6,6,6,1,1,286.224,42,196.609
3515,4619,2,6,2,6,6,6,6,6,1,1,286.733,42,198.661
3516,4619,3,6,2,6,6,6,6,6,1,1,286.96,42,196.939
3517,4620,1,10,4,19,19,19,19,19,0,1,286.611,42,20557.3
3518,4620,2,10,4,19,19,19,19,19,0,1,287.022,42,20240.4
3519,4620,3,10,4,19,19,19,19,19,0,1,287.031,42,20237.2
3520,4621,1,8,2,9,9,9,9,9,2,1,286.823,41,178.296
3521,4621,2,8,2,9,9,9,9,9,2,1,287.041,42,180.11
3522,4621,3,8,2,9,9,9,9,9,2,1,286.439,42,182.761
3523,4622,1,5,2,3,3,3,3,3,1,1,286.884,41,250.746
3524,4622,2,5,2,3,3,3,3,3,1,1,286.908,42,236.035
3525,4622,3,5,2,3,3,3,3,3,1,1,286.964,42,234.796
3526,4623,1,5,2,3,3,3,3,3,1,1,286.99,41,146.464
3527,4623,2,5,2,3,3,3,3,3,1,1,286.337,42,151.646
3528,4623,3,5,2,3,3,3,3,3,1,1,286.605,42,151.968
3529,4624,1,6,2,7,7,7,7,7,1,1,286.473,41,156.286
3530,4624,2,6,2,7,7,7,7,7,1,1,287.129,42,156.037
3531,4624,3,6,2,7,7,7,7,7,1,1,286.268,42,151.858
3532,4625,1,6,3,8,8,8,8,8,3,1,286.338,42,161.87
3533,4625,2,6,3,8,8,8,8,8,3,1,286.886,42,163.824
3534,4625,3,6,3,8,8,8,8,8,3,1,286.417,41,163.414
3535,4626,1,6,2,3,3,3,3,3,1,1,286.319,42,147.131
3536,4626,2,6,2,3,3,3,3,3,1,1,286.95,41,150.579
3537,4626,3,6,2,3,3,3,3,3,1,1,286.233,41,148.957
3538,4627,1,4,2,5,5,5,5,5,0,1,287.12,41,171.289
3539,4627,2,4,2,5,5,5,5,5,0,1,286.313,42,154.941
3540,4627,3,4,2,5,5,5,5,5,0,1,286.771,41,155.511
3541,4628,1,3,1,2,2,2,2,2,0,1,286.905,42,156.342
3542,4628,2,3,1,2,2,2,2,2,0,1,286.53,42,157.713
3543,4628,3,3,1,2,2,2,2,2,0,1,287.077,42,154.029
3544,4629,1,2,2,1,1,1,1,1,0,1,286.229,42,168.251
3545,4629,2,2,2,1,1,1,1,1,0,1,286.303,42,163.833
3546,4629,3,2,2,1,1,1,1,1,0,1,287.148,42,164.576
3547,4630,1,6,2,3,3,3,3,3,1,1,286.183,41,197.993
3548,4630,2,6,2,3,3,3,3,3,1,1,287.059,42,198.949
3549,4630,3,6,2,3,3,3,3,3,1,1,287.026,42,203.728
3550,4631,1,8,3,9,9,9,9,9,0,1,286.748,41,499.137
3551,4631,2,8,3,9,9,9,9,9,0,1,286.99,42,500.374
3552,4631,3,8,3,9,9,9,9,9,0,1,286.94,41,500.157
3553,4632,1,12,5,16,16,16,16,16,0,1,286.94,41,33123.9
3554,4632,2,12,5,16,16,16,16,16,0,1,286.621,42,33896.1
3555,4632,3,12,5,16,16,16,16,16,0,1,286.529,42,33528.8
3556,4633,1,5,2,8,8,8,8,8,0,1,286.424,42,295.16
3557,4633,2,5,2,8,8,8,8,8,0,1,286.722,42,296.559
3558,4633,3,5,2,8,8,8,8,8,0,1,285.956,42,295.394
3559,4634,1,5,2,8,8,8,8,8,0,1,286.938,42,167.256
3560,4634,2,5,2,8,8,8,8,8,0,1,286.844,42,166.07
3561,4634,3,5,2,8,8,8,8,8,0,1,285.947,42,164.922
3562,4635,1,3,1,6,6,6,6,6,0,1,286.873,42,159.816
3563,4635,2,3,1,6,6,6,6,6,0,1,286.871,41,143.346
3564,4635,3,3,1,6,6,6,6,6,0,1,286.323,42,145.915
3565,4636,1,5,2,4,4,4,4,4,0,1,287.057,41,195.006
3566,4636,2,5,2,4,4,4,4,4,0,1,286.566,42,197.591
3567,4636,3,5,2,4,4,4,4,4,0,1,287.173,41,195.191
3568,4637,1,6,1,34,34,34,34,34,0,1,287.24,41,148.562
3569,4637,2,6,1,34,34,34,34,34,0,1,287.813,42,151.189
3570,4637,3,6,1,34,34,34,34,34,0,1,286.252,42,148.702
3571,4638,1,8,2,8,8,8,8,8,1,1,286.952,42,6622.34
3572,4638,2,8,2,8,8,8,8,8,1,1,286.326,42,6748.47
3573,4638,3,8,2,8,8,8,8,8,1,1,286.274,42,6616.53
3574,4639,1,5,2,4,4,4,4,4,1,1,286.549,42,162.853
3575,4639,2,5,2,4,4,4,4,4,1,1,286.997,42,148.173
3576,4639,3,5,2,4,4,4,4,4,1,1,287.068,42,145.843
3577,4640,1,7,2,8,8,8,8,8,0,1,286.382,42,996.317
3578,4640,2,7,2,8,8,8,8,8,0,1,286.981,42,1011.44
3579,4640,3,7,2,8,8,8,8,8,0,1,287.119,41,1005.69
3580,4641,1,4,1,9,9,9,9,9,0,1,287.049,41,146.057
3581,4641,2,4,1,9,9,9,9,9,0,1,287.118,42,149.479
3582,4641,3,4,1,9,9,9,9,9,0,1,286.609,42,149.063
3583,4642,1,5,2,11,11,11,11,11,0,1,286.852,42,157.784
3584,4642,2,5,2,11,11,11,11,11,0,1,287.06,42,157.332
3585,4642,3,5,2,11,11,11,11,11,0,1,286.888,42,157.753
3586,4643,1,4,1,5,5,5,5,5,0,1,286.245,42,174.152
3587,4643,2,4,1,5,5,5,5,5,0,1,287.221,42,173.361
3588,4643,3,4,1,5,5,5,5,5,0,1,286.327,41,174.265
3589,4644,1,7,2,28,28,28,28,28,0,1,286.917,42,169.589
3590,4644,2,7,2,28,28,28,28,28,0,1,286.849,41,155.473
3591,4644,3,7,2,28,28,28,28,28,0,1,286.655,41,153.583
3592,4645,1,5,2,19,19,19,19,19,0,1,286.252,41,151.394
3593,4645,2,5,2,19,19,19,19,19,0,1,286.732,42,150.892
3594,4645,3,5,2,19,19,19,19,19,0,1,286.214,42,150.276
3595,4646,1,7,3,4,4,4,4,4,0,1,286.828,41,645.39
3596,4646,2,7,3,4,4,4,4,4,0,1,286.466,41,659.643
3597,4646,3,7,3,4,4,4,4,4,0,1,288.458,42,664.729
3598,4647,1,5,1,14,14,14,14,14,0,1,286.35,41,150.479
3599,4647,2,5,1,14,14,14,14,14,0,1,286.164,42,149.222
3600,4647,3,5,1,14,14,14,14,14,0,1,287.163,42,149.131
3601,4648,1,6,2,7,7,7,7,7,0,1,286.385,41,658.549
3602,4648,2,6,2,7,7,7,7,7,0,1,286.906,41,667.466
3603,4648,3,6,2,7,7,7,7,7,0,1,286.377,41,665.618
3604,4649,1,7,2,9,9,9,9,9,0,1,287.148,41,275.655
3605,4649,2,7,2,9,9,9,9,9,0,1,287.186,42,253.085
3606,4649,3,7,2,9,9,9,9,9,0,1,286.672,41,255.953
3607,4650,1,5,2,4,4,4,4,4,1,1,287.386,41,147.195
3608,4650,2,5,2,4,4,4,4,4,1,1,286.864,42,145.904
3609,4650,3,5,2,4,4,4,4,4,1,1,287.195,42,145.442
3610,4651,1,9,3,10,10,10,10,10,0,1,286.876,41,7273.75
3611,4651,2,9,3,10,10,10,10,10,0,1,286.318,42,7273.81
3612,4651,3,9,3,10,10,10,10,10,0,1,287.059,42,7179.52
3613,4652,1,5,2,5,5,5,5,5,1,1,287.005,41,144.075
3614,4652,2,5,2,5,5,5,5,5,1,1,286.657,41,160.062
3615,4652,3,5,2,5,5,5,5,5,1,1,287.148,41,145.707
3616,4653,1,5,3,11,11,11,11,11,0,1,286.386,41,160.968
3617,4653,2,5,3,11,11,11,11,11,0,1,286.982,42,159.814
3618,4653,3,5,3,11,11,11,11,11,0,1,286.995,42,163.137
3619,4654,1,8,3,7,7,7,7,7,1,1,286.989,42,8571.76
3620,4654,2,8,3,7,7,7,7,7,1,1,286.931,41,8417.12
3621,4654,3,8,3,7,7,7,7,7,1,1,287.237,42,8387.88
3622,4655,1,6,2,10,10,10,10,10,0,1,286.748,42,761.464
3623,4655,2,6,2,10,10,10,10,10,0,1,286.917,41,778.123
3624,4655,3,6,2,10,10,10,10,10,0,1,286.939,42,772.961
3625,4656,1,6,2,3,3,3,3,3,2,1,286.843,42,183.154
3626,4656,2,6,2,3,3,3,3,3,2,1,286.804,42,185.1
3627,4656,3,6,2,3,3,3,3,3,2,1,286.656,41,186.098
3628,4657,1,5,2,8,8,8,8,8,0,1,287.098,41,201.977
3629,4657,2,5,2,8,8,8,8,8,0,1,287.755,42,203.789
3630,4657,3,5,2,8,8,8,8,8,0,1,286.655,41,204.251
3631,4658,1,3,1,3,3,3,3,3,0,1,287.109,41,147.928
3632,4658,2,3,1,3,3,3,3,3,0,1,286.615,42,144.944
3633,4658,3,3,1,3,3,3,3,3,0,1,286.988,42,146.402
3634,4659,1,6,3,7,7,7,7,7,1,1,287.022,42,153.406
3635,4659,2,6,3,7,7,7,7,7,1,1,287.039,42,154.512
3636,4659,3,6,3,7,7,7,7,7,1,1,287.249,42,153.837
3637,4660,1,5,2,5,5,5,5,5,0,1,286.8,42,188.261
3638,4660,2,5,2,5,5,5,5,5,0,1,286.956,42,204.04
3639,4660,3,5,2,5,5,5,5,5,0,1,286.197,42,191.294
3640,4661,1,4,1,5,5,5,5,5,0,1,286.164,41,303.786
3641,4661,2,4,1,5,5,5,5,5,0,1,287.176,41,306.671
3642,4661,3,4,1,5,5,5,5,5,0,1,286.886,42,308.782
3643,4662,1,5,1,4,4,4,4,4,1,1,286.998,42,605.396
3644,4662,2,5,1,4,4,4,4,4,1,1,286.365,42,611.577
3645,4662,3,5,1,4,4,4,4,4,1,1,286.88,42,616.08
3646,4663,1,11,4,6,6,6,6,6,1,1,286.995,42,4357.78
3647,4663,2,11,4,6,6,6,6,6,1,1,287.142,42,4347.93
3648,4663,3,11,4,6,6,6,6,6,1,1,288.318,42,4326.01
3649,4664,1,5,2,5,5,5,5,5,0,1,286.633,42,247.42
3650,4664,2,5,2,5,5,5,5,5,0,1,286.26,42,262.376
3651,4664,3,5,2,5,5,5,5,5,0,1,286.715,41,247.91
3652,4665,1,6,2,9,9,9,9,9,0,1,286.639,42,459.844
3653,4665,2,6,2,9,9,9,9,9,0,1,287.379,41,457.02
3654,4665,3,6,2,9,9,9,9,9,0,1,286.67,42,457.317
3655,4666,1,6,2,7,7,7,7,7,1,1,286.45,41,160.122
3656,4666,2,6,2,7,7,7,7,7,1,1,286.555,41,160.257
3657,4666,3,6,2,7,7,7,7,7,1,1,286.959,41,159.231
3658,4667,1,8,3,11,11,11,11,11,0,1,286.675,42,1000.98
3659,4667,2,8,3,11,11,11,11,11,0,1,287.812,41,999.262
3660,4667,3,8,3,11,11,11,11,11,0,1,286.6,42,1006.69
3661,4668,1,4,2,5,5,5,5,5,0,1,286.524,42,198.596
3662,4668,2,4,2,5,5,5,5,5,0,1,286.466,41,196.878
3663,4668,3,4,2,5,5,5,5,5,0,1,286.629,41,199.226
3664,4669,1,7,2,32,32,32,32,32,0,1,286.621,42,161.13
3665,4669,2,7,2,32,32,32,32,32,0,1,286.734,42,146.967
3666,4669,3,7,2,32,32,32,32,32,0,1,286.658,41,148.617
3667,4670,1,6,2,9,9,9,9,9,0,1,286.706,42,294.628
3668,4670,2,6,2,9,9,9,9,9,0,1,286.786,42,294.701
3669,4670,3,6,2,9,9,9,9,9,0,1,286.466,42,296.17
3670,4671,1,3,1,3,3,3,3,3,0,1,286.978,42,171.024
3671,4671,2,3,1,3,3,3,3,3,0,1,286.886,41,168.737
3672,4671,3,3,1,3,3,3,3,3,0,1,287.917,41,169.637
3673,4672,1,4,1,9,9,9,9,9,0,1,286.438,41,149.12
3674,4672,2,4,1,9,9,9,9,9,0,1,286.866,42,149.323
3675,4672,3,4,1,9,9,9,9,9,0,1,286.424,41,148.573
3676,4673,1,9,3,5,5,5,5,5,1,1,286.668,42,368.567
3677,4673,2,9,3,5,5,5,5,5,1,1,286.662,41,363.818
3678,4673,3,9,3,5,5,5,5,5,1,1,286.89,42,367.677
3679,4674,1,8,4,8,8,8,8,8,0,1,286.456,41,2270.56
3680,4674,2,8,4,8,8,8,8,8,0,1,286.513,41,2210.84
3681,4674,3,8,4,8,8,8,8,8,0,1,286.563,41,2261.15
3682,4675,1,12,5,6,6,6,6,6,1,1,286.426,42,22521.1
3683,4675,2,12,5,6,6,6,6,6,1,1,287.11,42,22954.6
3684,4675,3,12,5,6,6,6,6,6,1,1,286.295,41,22592.1
3685,4676,1,4,1,4,4,4,4,4,1,1,286.573,41,144.14
3686,4676,2,5,1,4,4,4,4,4,1,1,286.314,42,151.785
3687,4676,3,4,1,4,4,4,4,4,1,1,286.305,42,144.525
3688,4677,1,5,2,3,3,3,3,3,1,1,286.742,42,149.069
3689,4677,2,5,2,3,3,3,3,3,1,1,286.396,42,146.664
3690,4677,3,5,2,3,3,3,3,3,1,1,287.288,42,145.31
3691,4678,1,5,1,15,15,15,15,15,0,1,286.93,41,146.63
3692,4678,2,5,1,15,15,15,15,15,0,1,287.659,42,147.69
3693,4678,3,5,1,15,15,15,15,15,0,1,286.649,42,146.556
3694,4679,1,7,2,10,10,10,10,10,0,1,287.28,42,1381.6
3695,4679,2,7,2,10,10,10,10,10,0,1,286.77,41,1371.42
3696,4679,3,7,2,10,10,10,10,10,0,1,287.021,42,1383.9
3697,4680,1,6,3,12,12,12,12,12,0,1,286.862,41,284.318
3698,4680,2,6,3,12,12,12,12,12,0,1,286.655,41,285.666
3699,4680,3,6,3,12,12,12,12,12,0,1,286.177,41,284.461
3700,4681,1,8,4,6,6,6,6,6,2,1,286.926,42,181.773
3701,4681,2,8,4,6,6,6,6,6,2,1,286.124,42,182.217
3702,4681,3,8,4,6,6,6,6,6,2,1,287.474,41,182.695
3703,4682,1,6,2,8,8,8,8,8,0,1,287.044,42,1456.88
3704,4682,2,6,2,8,8,8,8,8,0,1,286.137,42,1472.39
3705,4682,3,6,2,8,8,8,8,8,0,1,286.803,41,1470.24
3706,4683,1,7,3,9,9,9,9,9,2,1,287.812,42,165.185
3707,4683,2,7,3,9,9,9,9,9,2,1,286.636,41,181.644
3708,4683,3,7,3,9,9,9,9,9,2,1,286.787,41,165.167
3709,4684,1,6,3,9,9,9,9,9,1,1,287.005,42,156.823
3710,4684,2,6,3,9,9,9,9,9,1,1,287.113,42,156.031
3711,4684,3,6,3,9,9,9,9,9,1,1,286.355,42,156.616
3712,4685,1,7,2,6,6,6,6,6,2,1,287.289,41,165.947
3713,4685,2,7,2,6,6,6,6,6,2,1,286.44,42,164.759
3714,4685,3,7,2,6,6,6,6,6,2,1,287.165,42,169.14
3715,4686,1,6,2,10,10,10,10,10,0,1,287.204,41,201.711
3716,4686,2,6,2,10,10,10,10,10,0,1,286.655,42,201.713
3717,4686,3,6,2,10,10,10,10,10,0,1,286.659,41,203.068
3718,4687,1,5,2,7,7,7,7,7,0,1,287.047,42,163.71
3719,4687,2,5,2,7,7,7,7,7,0,1,286.733,42,160.829
3720,4687,3,5,2,7,7,7,7,7,0,1,287.002,42,160.937
3721,4688,1,4,1,2,2,2,2,2,1,1,287.116,41,265.812
3722,4688,2,4,1,2,2,2,2,2,1,1,287.439,41,281.179
3723,4688,3,4,1,2,2,2,2,2,1,1,286.779,42,268.862
3724,4689,1,15,6,8,8,8,8,8,1,1,286.719,42,47102.7
3725,4689,2,15,6,8,8,8,8,8,1,1,286.814,42,46974.2
3726,4689,3,15,6,8,8,8,8,8,1,1,286.501,41,47179.4
3727,4690,1,4,1,9,9,9,9,9,0,1,286.373,42,156.494
3728,4690,2,4,1,9,9,9,9,9,0,1,286.98,42,157.364
3729,4690,3,4,1,9,9,9,9,9,0,1,287.133,41,156.634
3730,4691,1,8,2,41,41,41,41,41,0,1,286.727,42,172.878
3731,4691,2,8,2,41,41,41,41,41,0,1,286.68,42,156.785
3732,4691,3,8,2,41,41,41,41,41,0,1,287.019,42,157.95
3733,4692,1,6,2,9,9,9,9,9,0,1,286.742,42,168.332
3734,4692,2,6,2,9,9,9,9,9,0,1,286.802,41,170.601
3735,4692,3,6,2,9,9,9,9,9,0,1,286.894,41,168.77
3736,4693,1,5,2,8,8,8,8,8,0,1,286.629,41,170.061
3737,4693,2,5,2,8,8,8,8,8,0,1,287.04,42,174.419
3738,4693,3,5,2,8,8,8,8,8,0,1,286.79,42,173.703
3739,4694,1,6,2,10,10,10,10,10,0,1,286.814,42,287.065
3740,4694,2,6,2,10,10,10,10,10,0,1,286.614,42,289.484
3741,4694,3,6,2,10,10,10,10,10,0,1,287.395,42,286.991
3742,4695,1,6,2,5,5,5,5,5,1,1,287.107,41,1614.56
3743,4695,2,6,2,5,5,5,5,5,1,1,285.825,42,1607.77
3744,4695,3,6,2,5,5,5,5,5,1,1,286.318,42,1628.61
3745,4696,1,6,2,5,5,5,5,5,1,1,286.725,42,292.922
3746,4696,2,6,2,5,5,5,5,5,1,1,286.696,42,289.222
3747,4696,3,6,2,5,5,5,5,5,1,1,286.723,41,289.464
3748,4697,1,4,2,4,4,4,4,4,0,1,286.481,42,168.382
3749,4697,2,4,2,4,4,4,4,4,0,1,286.946,42,167.58
3750,4697,3,4,2,4,4,4,4,4,0,1,287.162,42,167.86
3751,4698,1,8,3,17,17,17,17,17,0,1,286.383,41,1774.61
3752,4698,2,8,3,17,17,17,17,17,0,1,287.337,41,1798.8
3753,4698,3,8,3,17,17,17,17,17,0,1,287.156,42,1789.59
3754,4699,1,14,6,7,7,7,7,7,1,1,287.031,42,40979.5
3755,4699,2,14,6,7,7,7,7,7,1,1,287.367,42,40302.3
3756,4699,3,14,6,7,7,7,7,7,1,1,287.063,41,41184.6
3757,4700,1,6,2,6,6,6,6,6,1,1,287.228,42,198.042
3758,4700,2,6,2,6,6,6,6,6,1,1,286.249,41,180.712
3759,4700,3,6,2,6,6,6,6,6,1,1,286.805,42,182.264
3760,4701,1,7,2,4,4,4,4,4,1,1,286.413,42,9668.84
3761,4701,2,7,2,4,4,4,4,4,1,1,287.029,42,9506.42
3762,4701,3,7,2,4,4,4,4,4,1,1,287.007,41,9782.86
3763,4702,1,4,1,7,7,7,7,7,0,1,286.393,42,145.517
3764,4702,2,4,1,7,7,7,7,7,0,1,286.868,41,152.096
3765,4702,3,4,1,7,7,7,7,7,0,1,287.01,42,163.567
3766,4703,1,7,2,39,39,39,39,39,0,1,286.511,41,148.066
3767,4703,2,7,2,39,39,39,39,39,0,1,286.831,42,148.957
3768,4703,3,7,2,39,39,39,39,39,0,1,286.769,42,148.284
3769,4704,1,9,4,10,10,10,10,10,0,1,286.793,41,7509.59
3770,4704,2,9,4,10,10,10,10,10,0,1,287.121,42,7397.74
3771,4704,3,9,4,10,10,10,10,10,0,1,286.752,42,7378.18
3772,4705,1,4,1,6,6,6,6,6,0,1,286.105,42,156.846
3773,4705,2,4,1,6,6,6,6,6,0,1,286.526,42,155.323
3774,4705,3,4,1,6,6,6,6,6,0,1,286.26,41,156.722
3775,4706,1,8,5,9,9,9,9,9,2,1,286.131,42,205.16
3776,4706,2,8,5,9,9,9,9,9,2,1,286.745,41,189.71
3777,4706,3,8,5,9,9,9,9,9,2,1,286.452,42,189.74
3778,4707,1,6,1,7,7,7,7,7,1,1,286.894,42,152.473
3779,4707,2,6,1,7,7,7,7,7,1,1,286.853,41,151.311
3780,4707,3,6,1,7,7,7,7,7,1,1,286.778,42,151.048
3781,4708,1,9,4,10,10,10,10,10,2,1,286.784,42,282.422
3782,4708,2,9,4,10,10,10,10,10,2,1,287.137,42,283.75
3783,4708,3,9,4,10,10,10,10,10,2,1,286.204,42,283.126
3784,4709,1,6,2,32,32,32,32,32,0,1,286.345,42,150.283
3785,4709,2,6,2,32,32,32,32,32,0,1,286.319,42,147.522
3786,4709,3,6,2,32,32,32,32,32,0,1,287.043,42,152.768
3787,4710,1,7,3,5,5,5,5,5,1,1,286.424,42,163.025
3788,4710,2,7,3,5,5,5,5,5,1,1,288.018,42,162.734
3789,4710,3,7,3,5,5,5,5,5,1,1,286.302,41,162.753
3790,4711,1,5,2,4,4,4,4,4,0,1,287.127,42,239.251
3791,4711,2,5,2,4,4,4,4,4,0,1,286.646,42,225.447
3792,4711,3,5,2,4,4,4,4,4,0,1,287.203,42,221.534
3793,4712,1,5,2,8,8,8,8,8,0,1,287.045,42,198.791
3794,4712,2,5,2,8,8,8,8,8,0,1,286.729,42,198.675
3795,4712,3,5,2,8,8,8,8,8,0,1,286.332,42,198.137
3796,4713,1,7,3,3,3,3,3,3,1,1,287.212,41,166.012
3797,4713,2,7,3,3,3,3,3,3,1,1,286.831,42,167.087
3798,4713,3,7,3,3,3,3,3,3,1,1,286.438,42,167.19
3799,4714,1,6,2,8,8,8,8,8,0,1,286.153,42,187.432
3800,4714,2,6,2,8,8,8,8,8,0,1,286.634,42,187.583
3801,4714,3,6,2,8,8,8,8,8,0,1,286.366,41,188.364
3802,4715,1,5,2,3,3,3,3,3,1,1,286.865,42,145.129
3803,4715,2,5,2,3,3,3,3,3,1,1,286.908,42,144.968
3804,4715,3,5,2,3,3,3,3,3,1,1,286.858,41,150.135
3805,4716,1,3,1,3,3,3,3,3,0,1,286.861,42,166.498
3806,4716,2,3,1,3,3,3,3,3,0,1,287.018,42,150.595
3807,4716,3,3,1,3,3,3,3,3,0,1,286.804,42,149.261
3808,4717,1,7,2,4,4,4,4,4,2,1,287.393,42,492.465
3809,4717,2,7,2,4,4,4,4,4,2,1,287.12,42,486.291
3810,4717,3,7,2,4,4,4,4,4,2,1,287.002,42,488.92
