program_name,variant_type,op_count_or_size,poly_modulus_degree,coeff_modulus_size_bits,plain_modulus_bit_size,coeff_modulus_prime_bits_csv,depth,mul_depth,ct_ct_muls,relinearizations,rotations,ct_ct_adds,pl_ct_muls,pl_ct_adds,median_execution_time_us
pl_ct_add,scalar,100,4096,90,25,"30,30,30",100,0,0,0,0,0,0,100,14378
pl_ct_add,scalar,250,4096,90,25,"30,30,30",250,0,0,0,0,0,0,250,32364
pl_ct_add,scalar,500,4096,90,25,"30,30,30",500,0,0,0,0,0,0,500,62530
pl_ct_add,scalar,750,4096,90,25,"30,30,30",750,0,0,0,0,0,0,750,92527
pl_ct_add,scalar,1000,4096,90,25,"30,30,30",1000,0,0,0,0,0,0,1000,122539
pl_ct_add,scalar,1,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6270
pl_ct_add,scalar,10,8192,130,18,"40,30,30,30",10,0,0,0,0,0,0,10,8878
pl_ct_add,scalar,50,8192,130,18,"40,30,30,30",50,0,0,0,0,0,0,50,20505
pl_ct_add,scalar,80,8192,130,18,"40,30,30,30",80,0,0,0,0,0,0,80,29245
pl_ct_add,scalar,100,8192,130,18,"40,30,30,30",100,0,0,0,0,0,0,100,35090
pl_ct_add,scalar,250,8192,130,18,"40,30,30,30",250,0,0,0,0,0,0,250,78758
pl_ct_add,scalar,500,8192,130,18,"40,30,30,30",500,0,0,0,0,0,0,500,151469
pl_ct_add,scalar,750,8192,130,18,"40,30,30,30",750,0,0,0,0,0,0,750,224556
pl_ct_add,scalar,1000,8192,130,18,"40,30,30,30",1000,0,0,0,0,0,0,1000,297369
pl_ct_add,scalar,1,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6267
pl_ct_add,scalar,10,8192,130,20,"40,30,30,30",10,0,0,0,0,0,0,10,8868
pl_ct_add,scalar,50,8192,130,20,"40,30,30,30",50,0,0,0,0,0,0,50,20506
pl_ct_add,scalar,80,8192,130,20,"40,30,30,30",80,0,0,0,0,0,0,80,29266
pl_ct_add,scalar,100,8192,130,20,"40,30,30,30",100,0,0,0,0,0,0,100,35044
pl_ct_add,scalar,250,8192,130,20,"40,30,30,30",250,0,0,0,0,0,0,250,78902
pl_ct_add,scalar,500,8192,130,20,"40,30,30,30",500,0,0,0,0,0,0,500,151747
pl_ct_add,scalar,750,8192,130,20,"40,30,30,30",750,0,0,0,0,0,0,750,224598
pl_ct_add,scalar,1000,8192,130,20,"40,30,30,30",1000,0,0,0,0,0,0,1000,297465
pl_ct_add,scalar,1,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6097
pl_ct_add,scalar,10,8192,130,25,"40,30,30,30",10,0,0,0,0,0,0,10,8728
pl_ct_add,scalar,50,8192,130,25,"40,30,30,30",50,0,0,0,0,0,0,50,20366
pl_ct_add,scalar,80,8192,130,25,"40,30,30,30",80,0,0,0,0,0,0,80,29186
pl_ct_add,scalar,100,8192,130,25,"40,30,30,30",100,0,0,0,0,0,0,100,35014
pl_ct_add,scalar,250,8192,130,25,"40,30,30,30",250,0,0,0,0,0,0,250,78861
pl_ct_add,scalar,500,8192,130,25,"40,30,30,30",500,0,0,0,0,0,0,500,151666
pl_ct_add,scalar,750,8192,130,25,"40,30,30,30",750,0,0,0,0,0,0,750,224470
pl_ct_add,scalar,1000,8192,130,25,"40,30,30,30",1000,0,0,0,0,0,0,1000,297519
pl_ct_add,scalar,1,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,15005
pl_ct_add,scalar,10,16384,160,18,"40,30,30,30,30",10,0,0,0,0,0,0,10,21070
pl_ct_add,scalar,50,16384,160,18,"40,30,30,30,30",50,0,0,0,0,0,0,50,48099
pl_ct_add,scalar,80,16384,160,18,"40,30,30,30,30",80,0,0,0,0,0,0,80,68416
pl_ct_add,scalar,100,16384,160,18,"40,30,30,30,30",100,0,0,0,0,0,0,100,81792
pl_ct_add,scalar,250,16384,160,18,"40,30,30,30,30",250,0,0,0,0,0,0,250,182825
pl_ct_add,scalar,500,16384,160,18,"40,30,30,30,30",500,0,0,0,0,0,0,500,351609
pl_ct_add,scalar,750,16384,160,18,"40,30,30,30,30",750,0,0,0,0,0,0,750,519956
pl_ct_add,scalar,1000,16384,160,18,"40,30,30,30,30",1000,0,0,0,0,0,0,1000,688922
pl_ct_add,scalar,1,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14963
pl_ct_add,scalar,10,16384,160,20,"40,30,30,30,30",10,0,0,0,0,0,0,10,20903
pl_ct_add,scalar,50,16384,160,20,"40,30,30,30,30",50,0,0,0,0,0,0,50,48071
pl_ct_add,scalar,80,16384,160,20,"40,30,30,30,30",80,0,0,0,0,0,0,80,68406
pl_ct_add,scalar,100,16384,160,20,"40,30,30,30,30",100,0,0,0,0,0,0,100,81968
pl_ct_add,scalar,250,16384,160,20,"40,30,30,30,30",250,0,0,0,0,0,0,250,182854
pl_ct_add,scalar,500,16384,160,20,"40,30,30,30,30",500,0,0,0,0,0,0,500,351589
pl_ct_add,scalar,750,16384,160,20,"40,30,30,30,30",750,0,0,0,0,0,0,750,520061
pl_ct_add,scalar,1000,16384,160,20,"40,30,30,30,30",1000,0,0,0,0,0,0,1000,688834
pl_ct_add,scalar,1,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14991
pl_ct_add,scalar,10,16384,160,25,"40,30,30,30,30",10,0,0,0,0,0,0,10,21000
pl_ct_add,scalar,50,16384,160,25,"40,30,30,30,30",50,0,0,0,0,0,0,50,48085
pl_ct_add,scalar,80,16384,160,25,"40,30,30,30,30",80,0,0,0,0,0,0,80,68416
pl_ct_add,scalar,100,16384,160,25,"40,30,30,30,30",100,0,0,0,0,0,0,100,81961
pl_ct_add,scalar,250,16384,160,25,"40,30,30,30,30",250,0,0,0,0,0,0,250,182844
pl_ct_add,scalar,500,16384,160,25,"40,30,30,30,30",500,0,0,0,0,0,0,500,351663
pl_ct_add,scalar,750,16384,160,25,"40,30,30,30,30",750,0,0,0,0,0,0,750,520021
pl_ct_add,scalar,1000,16384,160,25,"40,30,30,30,30",1000,0,0,0,0,0,0,1000,688594
pl_ct_add,scalar,1,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17190
pl_ct_add,scalar,10,16384,260,18,"50,40,40,40,40,50",10,0,0,0,0,0,0,10,24266
pl_ct_add,scalar,50,16384,260,18,"50,40,40,40,40,50",50,0,0,0,0,0,0,50,55674
pl_ct_add,scalar,80,16384,260,18,"50,40,40,40,40,50",80,0,0,0,0,0,0,80,79346
pl_ct_add,scalar,100,16384,260,18,"50,40,40,40,40,50",100,0,0,0,0,0,0,100,94958
pl_ct_add,scalar,250,16384,260,18,"50,40,40,40,40,50",250,0,0,0,0,0,0,250,212668
pl_ct_add,scalar,500,16384,260,18,"50,40,40,40,40,50",500,0,0,0,0,0,0,500,408925
pl_ct_add,scalar,750,16384,260,18,"50,40,40,40,40,50",750,0,0,0,0,0,0,750,605115
pl_ct_add,scalar,1000,16384,260,18,"50,40,40,40,40,50",1000,0,0,0,0,0,0,1000,801143
pl_ct_add,scalar,1,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17261
pl_ct_add,scalar,10,16384,260,20,"50,40,40,40,40,50",10,0,0,0,0,0,0,10,24272
pl_ct_add,scalar,50,16384,260,20,"50,40,40,40,40,50",50,0,0,0,0,0,0,50,55597
pl_ct_add,scalar,80,16384,260,20,"50,40,40,40,40,50",80,0,0,0,0,0,0,80,79294
pl_ct_add,scalar,100,16384,260,20,"50,40,40,40,40,50",100,0,0,0,0,0,0,100,95000
pl_ct_add,scalar,250,16384,260,20,"50,40,40,40,40,50",250,0,0,0,0,0,0,250,212824
pl_ct_add,scalar,500,16384,260,20,"50,40,40,40,40,50",500,0,0,0,0,0,0,500,408835
pl_ct_add,scalar,750,16384,260,20,"50,40,40,40,40,50",750,0,0,0,0,0,0,750,605763
pl_ct_add,scalar,1000,16384,260,20,"50,40,40,40,40,50",1000,0,0,0,0,0,0,1000,801502
pl_ct_add,scalar,1,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17206
pl_ct_add,scalar,10,16384,260,25,"50,40,40,40,40,50",10,0,0,0,0,0,0,10,24268
pl_ct_add,scalar,50,16384,260,25,"50,40,40,40,40,50",50,0,0,0,0,0,0,50,55739
pl_ct_add,scalar,80,16384,260,25,"50,40,40,40,40,50",80,0,0,0,0,0,0,80,79325
pl_ct_add,scalar,100,16384,260,25,"50,40,40,40,40,50",100,0,0,0,0,0,0,100,94978
pl_ct_add,scalar,250,16384,260,25,"50,40,40,40,40,50",250,0,0,0,0,0,0,250,212725
pl_ct_add,scalar,500,16384,260,25,"50,40,40,40,40,50",500,0,0,0,0,0,0,500,409101
pl_ct_add,scalar,750,16384,260,25,"50,40,40,40,40,50",750,0,0,0,0,0,0,750,605423
pl_ct_add,scalar,1000,16384,260,25,"50,40,40,40,40,50",1000,0,0,0,0,0,0,1000,801649
pl_ct_add,scalar,1,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14925
pl_ct_add,scalar,10,16384,270,18,"60,50,50,50,60",10,0,0,0,0,0,0,10,20965
pl_ct_add,scalar,50,16384,270,18,"60,50,50,50,60",50,0,0,0,0,0,0,50,48031
pl_ct_add,scalar,80,16384,270,18,"60,50,50,50,60",80,0,0,0,0,0,0,80,68322
pl_ct_add,scalar,100,16384,270,18,"60,50,50,50,60",100,0,0,0,0,0,0,100,81858
pl_ct_add,scalar,250,16384,270,18,"60,50,50,50,60",250,0,0,0,0,0,0,250,183074
pl_ct_add,scalar,500,16384,270,18,"60,50,50,50,60",500,0,0,0,0,0,0,500,351686
pl_ct_add,scalar,750,16384,270,18,"60,50,50,50,60",750,0,0,0,0,0,0,750,520243
pl_ct_add,scalar,1000,16384,270,18,"60,50,50,50,60",1000,0,0,0,0,0,0,1000,689135
pl_ct_add,scalar,1,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,15191
pl_ct_add,scalar,10,16384,270,20,"60,50,50,50,60",10,0,0,0,0,0,0,10,21103
pl_ct_add,scalar,50,16384,270,20,"60,50,50,50,60",50,0,0,0,0,0,0,50,48062
pl_ct_add,scalar,80,16384,270,20,"60,50,50,50,60",80,0,0,0,0,0,0,80,68264
pl_ct_add,scalar,100,16384,270,20,"60,50,50,50,60",100,0,0,0,0,0,0,100,81982
pl_ct_add,scalar,250,16384,270,20,"60,50,50,50,60",250,0,0,0,0,0,0,250,183134
pl_ct_add,scalar,500,16384,270,20,"60,50,50,50,60",500,0,0,0,0,0,0,500,351511
pl_ct_add,scalar,750,16384,270,20,"60,50,50,50,60",750,0,0,0,0,0,0,750,520517
pl_ct_add,scalar,1000,16384,270,20,"60,50,50,50,60",1000,0,0,0,0,0,0,1000,689077
pl_ct_add,scalar,1,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,15211
pl_ct_add,scalar,10,16384,270,25,"60,50,50,50,60",10,0,0,0,0,0,0,10,21301
pl_ct_add,scalar,50,16384,270,25,"60,50,50,50,60",50,0,0,0,0,0,0,50,48043
pl_ct_add,scalar,80,16384,270,25,"60,50,50,50,60",80,0,0,0,0,0,0,80,68433
pl_ct_add,scalar,100,16384,270,25,"60,50,50,50,60",100,0,0,0,0,0,0,100,81972
pl_ct_add,scalar,250,16384,270,25,"60,50,50,50,60",250,0,0,0,0,0,0,250,183168
pl_ct_add,scalar,500,16384,270,25,"60,50,50,50,60",500,0,0,0,0,0,0,500,351673
pl_ct_add,scalar,750,16384,270,25,"60,50,50,50,60",750,0,0,0,0,0,0,750,520297
pl_ct_add,scalar,1000,16384,270,25,"60,50,50,50,60",1000,0,0,0,0,0,0,1000,688866
pl_ct_add,vector,1,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2547
pl_ct_add,vector,10,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2546
pl_ct_add,vector,50,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2545
pl_ct_add,vector,80,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2555
pl_ct_add,vector,100,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2554
pl_ct_add,vector,250,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2559
pl_ct_add,vector,500,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2556
pl_ct_add,vector,750,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2560
pl_ct_add,vector,1000,4096,90,18,"30,30,30",1,0,0,0,0,0,0,1,2546
pl_ct_add,vector,1,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2544
pl_ct_add,vector,10,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2537
pl_ct_add,vector,50,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2542
pl_ct_add,vector,80,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2543
pl_ct_add,vector,100,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2541
pl_ct_add,vector,250,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2541
pl_ct_add,vector,500,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2514
pl_ct_add,vector,750,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2519
pl_ct_add,vector,1000,4096,90,20,"30,30,30",1,0,0,0,0,0,0,1,2515
pl_ct_add,vector,1,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2511
pl_ct_add,vector,10,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2511
pl_ct_add,vector,50,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2508
pl_ct_add,vector,80,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2508
pl_ct_add,vector,100,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2511
pl_ct_add,vector,250,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2507
pl_ct_add,vector,500,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2507
pl_ct_add,vector,750,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2515
pl_ct_add,vector,1000,4096,90,25,"30,30,30",1,0,0,0,0,0,0,1,2511
pl_ct_add,vector,1,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6195
pl_ct_add,vector,10,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6199
pl_ct_add,vector,50,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6201
pl_ct_add,vector,80,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6190
pl_ct_add,vector,100,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6199
pl_ct_add,vector,250,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6198
pl_ct_add,vector,500,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6221
pl_ct_add,vector,750,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6236
pl_ct_add,vector,1000,8192,130,18,"40,30,30,30",1,0,0,0,0,0,0,1,6229
pl_ct_add,vector,1,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6221
pl_ct_add,vector,10,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6220
pl_ct_add,vector,50,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6231
pl_ct_add,vector,80,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6225
pl_ct_add,vector,100,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6030
pl_ct_add,vector,250,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6031
pl_ct_add,vector,500,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6041
pl_ct_add,vector,750,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6038
pl_ct_add,vector,1000,8192,130,20,"40,30,30,30",1,0,0,0,0,0,0,1,6009
pl_ct_add,vector,1,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6013
pl_ct_add,vector,10,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6029
pl_ct_add,vector,50,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6034
pl_ct_add,vector,80,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6037
pl_ct_add,vector,100,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6039
pl_ct_add,vector,250,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6037
pl_ct_add,vector,500,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6064
pl_ct_add,vector,750,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6142
pl_ct_add,vector,1000,8192,130,25,"40,30,30,30",1,0,0,0,0,0,0,1,6145
pl_ct_add,vector,1,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,15128
pl_ct_add,vector,10,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14989
pl_ct_add,vector,50,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,15104
pl_ct_add,vector,80,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14945
pl_ct_add,vector,100,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14939
pl_ct_add,vector,250,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14946
pl_ct_add,vector,500,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14934
pl_ct_add,vector,750,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,14942
pl_ct_add,vector,1000,16384,160,18,"40,30,30,30,30",1,0,0,0,0,0,0,1,15019
pl_ct_add,vector,1,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,15005
pl_ct_add,vector,10,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,15106
pl_ct_add,vector,50,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14832
pl_ct_add,vector,80,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14879
pl_ct_add,vector,100,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14829
pl_ct_add,vector,250,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14854
pl_ct_add,vector,500,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14838
pl_ct_add,vector,750,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,14965
pl_ct_add,vector,1000,16384,160,20,"40,30,30,30,30",1,0,0,0,0,0,0,1,15019
pl_ct_add,vector,1,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,15000
pl_ct_add,vector,10,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,15103
pl_ct_add,vector,50,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14949
pl_ct_add,vector,80,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14962
pl_ct_add,vector,100,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14952
pl_ct_add,vector,250,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14949
pl_ct_add,vector,500,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14956
pl_ct_add,vector,750,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,14958
pl_ct_add,vector,1000,16384,160,25,"40,30,30,30,30",1,0,0,0,0,0,0,1,15023
pl_ct_add,vector,1,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17390
pl_ct_add,vector,10,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17145
pl_ct_add,vector,50,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17144
pl_ct_add,vector,80,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17158
pl_ct_add,vector,100,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17142
pl_ct_add,vector,250,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17224
pl_ct_add,vector,500,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17209
pl_ct_add,vector,750,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17432
pl_ct_add,vector,1000,16384,260,18,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17155
pl_ct_add,vector,1,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17139
pl_ct_add,vector,10,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17162
pl_ct_add,vector,50,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17143
pl_ct_add,vector,80,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17208
pl_ct_add,vector,100,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17357
pl_ct_add,vector,250,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17144
pl_ct_add,vector,500,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17148
pl_ct_add,vector,750,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17211
pl_ct_add,vector,1000,16384,260,20,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17148
pl_ct_add,vector,1,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17278
pl_ct_add,vector,10,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17227
pl_ct_add,vector,50,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17166
pl_ct_add,vector,80,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17167
pl_ct_add,vector,100,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17157
pl_ct_add,vector,250,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17159
pl_ct_add,vector,500,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17164
pl_ct_add,vector,750,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17320
pl_ct_add,vector,1000,16384,260,25,"50,40,40,40,40,50",1,0,0,0,0,0,0,1,17269
pl_ct_add,vector,1,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14995
pl_ct_add,vector,10,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14980
pl_ct_add,vector,50,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14980
pl_ct_add,vector,80,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14983
pl_ct_add,vector,100,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14975
pl_ct_add,vector,250,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,14980
pl_ct_add,vector,500,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,15040
pl_ct_add,vector,750,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,15145
pl_ct_add,vector,1000,16384,270,18,"60,50,50,50,60",1,0,0,0,0,0,0,1,15000
pl_ct_add,vector,1,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14983
pl_ct_add,vector,10,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14994
pl_ct_add,vector,50,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14985
pl_ct_add,vector,80,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14978
pl_ct_add,vector,100,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14985
pl_ct_add,vector,250,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,15176
pl_ct_add,vector,500,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,15017
pl_ct_add,vector,750,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,15127
pl_ct_add,vector,1000,16384,270,20,"60,50,50,50,60",1,0,0,0,0,0,0,1,14979
pl_ct_add,vector,1,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14977
pl_ct_add,vector,10,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14985
pl_ct_add,vector,50,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14977
pl_ct_add,vector,80,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14982
pl_ct_add,vector,100,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,15040
pl_ct_add,vector,250,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,15029
pl_ct_add,vector,500,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,15048
pl_ct_add,vector,750,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14990
pl_ct_add,vector,1000,16384,270,25,"60,50,50,50,60",1,0,0,0,0,0,0,1,14985
ct_ct_mul,scalar,1,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,7741
ct_ct_mul,scalar,10,4096,90,18,"30,30,30",10,10,10,10,0,0,0,0,69821
ct_ct_mul,scalar,50,4096,90,18,"30,30,30",50,50,50,50,0,0,0,0,346246
ct_ct_mul,scalar,80,4096,90,18,"30,30,30",80,80,80,80,0,0,0,0,553395
ct_ct_mul,scalar,100,4096,90,18,"30,30,30",100,100,100,100,0,0,0,0,691949
ct_ct_mul,scalar,250,4096,90,18,"30,30,30",250,250,250,250,0,0,0,0,1727372
ct_ct_mul,scalar,500,4096,90,18,"30,30,30",500,500,500,500,0,0,0,0,3456371
ct_ct_mul,scalar,750,4096,90,18,"30,30,30",750,750,750,750,0,0,0,0,5183579
ct_ct_mul,scalar,1000,4096,90,18,"30,30,30",1000,1000,1000,1000,0,0,0,0,6910610
ct_ct_mul,scalar,1,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,7621
ct_ct_mul,scalar,10,4096,90,20,"30,30,30",10,10,10,10,0,0,0,0,69913
ct_ct_mul,scalar,50,4096,90,20,"30,30,30",50,50,50,50,0,0,0,0,346417
ct_ct_mul,scalar,80,4096,90,20,"30,30,30",80,80,80,80,0,0,0,0,553589
ct_ct_mul,scalar,100,4096,90,20,"30,30,30",100,100,100,100,0,0,0,0,692297
ct_ct_mul,scalar,250,4096,90,20,"30,30,30",250,250,250,250,0,0,0,0,1728455
ct_ct_mul,scalar,500,4096,90,20,"30,30,30",500,500,500,500,0,0,0,0,3456905
ct_ct_mul,scalar,750,4096,90,20,"30,30,30",750,750,750,750,0,0,0,0,5185094
ct_ct_mul,scalar,1000,4096,90,20,"30,30,30",1000,1000,1000,1000,0,0,0,0,6913228
ct_ct_mul,scalar,1,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,7643
ct_ct_mul,scalar,10,4096,90,25,"30,30,30",10,10,10,10,0,0,0,0,69898
ct_ct_mul,scalar,50,4096,90,25,"30,30,30",50,50,50,50,0,0,0,0,346282
ct_ct_mul,scalar,80,4096,90,25,"30,30,30",80,80,80,80,0,0,0,0,553529
ct_ct_mul,scalar,100,4096,90,25,"30,30,30",100,100,100,100,0,0,0,0,692093
ct_ct_mul,scalar,250,4096,90,25,"30,30,30",250,250,250,250,0,0,0,0,1727244
ct_ct_mul,scalar,500,4096,90,25,"30,30,30",500,500,500,500,0,0,0,0,3456942
ct_ct_mul,scalar,750,4096,90,25,"30,30,30",750,750,750,750,0,0,0,0,5183633
ct_ct_mul,scalar,1000,4096,90,25,"30,30,30",1000,1000,1000,1000,0,0,0,0,6911349
ct_ct_mul,scalar,1,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,23333
ct_ct_mul,scalar,10,8192,130,18,"40,30,30,30",10,10,10,10,0,0,0,0,211922
