run_id,target_line,run_number,depth_max,xdepth_max,mul_total,relin_total,mod_switch_total,he_add_total,rotate_total,rotation_keys,relin_keys,execution_time_ms,noise,llm_benchmark_compile_time_ms
807,269,3,8,3,9,9,9,9,9,0,1,286.813,42,1607.86
808,270,1,6,2,9,9,9,9,9,0,1,287.426,42,284.681
809,270,2,6,2,9,9,9,9,9,0,1,287.206,41,281.522
810,270,3,6,2,9,9,9,9,9,0,1,288.756,42,284.042
811,271,1,6,1,19,19,19,19,19,0,1,287.262,42,146.417
812,271,2,6,1,19,19,19,19,19,0,1,287.23,42,150.086
813,271,3,6,1,19,19,19,19,19,0,1,287.624,42,148.27
814,272,1,2,1,1,1,1,1,1,0,1,287.203,41,145.02
815,272,2,2,1,1,1,1,1,1,0,1,287.468,42,159.306
816,272,3,2,1,1,1,1,1,1,0,1,287.444,42,147.434
817,273,1,5,1,3,3,3,3,3,1,1,287.407,42,468.977
818,273,2,5,1,3,3,3,3,3,1,1,287.525,42,470.485
819,273,3,5,1,3,3,3,3,3,1,1,287.635,41,471.559
820,274,1,3,1,2,2,2,2,2,0,1,287.216,42,160.209
821,274,2,3,1,2,2,2,2,2,0,1,287.404,42,163.408
822,274,3,3,1,2,2,2,2,2,0,1,287.753,42,145.741
823,275,1,4,1,5,5,5,5,5,0,1,286.877,42,161.129
824,275,2,4,1,5,5,5,5,5,0,1,287.755,41,163.145
825,275,3,4,1,5,5,5,5,5,0,1,286.94,42,159.882
826,276,1,6,2,11,11,11,11,11,0,1,287.392,41,682.528
827,276,2,6,2,11,11,11,11,11,0,1,287.787,42,680.874
828,276,3,6,2,11,11,11,11,11,0,1,287.229,42,683.404
829,277,1,3,2,2,2,2,2,2,0,1,286.925,42,144.754
830,277,2,3,2,2,2,2,2,2,0,1,287.576,42,160.31
831,277,3,3,2,2,2,2,2,2,0,1,287.266,41,153.434
832,278,1,7,3,6,6,6,6,6,1,1,287.123,42,158.94
833,278,2,7,3,6,6,6,6,6,1,1,287.081,42,156.966
834,278,3,7,3,6,6,6,6,6,1,1,287.537,42,157.825
835,279,1,5,2,6,6,6,6,6,0,1,287.498,42,174.071
836,279,2,5,2,6,6,6,6,6,0,1,287.313,42,172.1
837,279,3,5,2,6,6,6,6,6,0,1,287.788,41,174.044
838,280,1,7,3,7,7,7,7,7,0,1,287.124,41,294.527
839,280,2,7,3,7,7,7,7,7,0,1,287.516,41,292.459
840,280,3,7,3,7,7,7,7,7,0,1,287.992,42,302.194
841,281,1,8,3,14,14,14,14,14,1,1,287.288,42,1821.76
842,281,2,8,3,14,14,14,14,14,1,1,287.102,41,1815.53
843,281,3,8,3,14,14,14,14,14,1,1,287.379,42,1806.57
844,282,1,3,1,4,4,4,4,4,0,1,287.232,41,177.959
845,282,2,3,1,4,4,4,4,4,0,1,286.904,42,160.709
846,282,3,3,1,4,4,4,4,4,0,1,286.874,42,162.107
847,283,1,3,1,4,4,4,4,4,0,1,287.414,42,162.809
848,283,2,3,1,4,4,4,4,4,0,1,287.302,42,162.456
849,283,3,3,1,4,4,4,4,4,0,1,286.599,41,162.696
850,284,1,7,2,6,6,6,6,6,1,1,287.594,42,167.372
851,284,2,7,2,6,6,6,6,6,1,1,287.383,42,168.949
852,284,3,7,2,6,6,6,6,6,1,1,287.334,41,165.245
853,285,1,7,2,7,7,7,7,7,2,1,287.119,42,161.968
854,285,2,7,2,7,7,7,7,7,2,1,287.177,42,160.59
855,285,3,7,2,7,7,7,7,7,2,1,287.261,42,161.153
856,286,1,3,1,3,3,3,3,3,0,1,290.347,42,148.479
857,286,2,3,1,3,3,3,3,3,0,1,287.159,42,156.332
858,286,3,3,1,3,3,3,3,3,0,1,287.668,42,150.096
859,287,1,6,2,4,4,4,4,4,1,1,287.177,41,173.234
860,287,2,6,2,4,4,4,4,4,1,1,287.081,42,151.389
861,287,3,6,2,4,4,4,4,4,1,1,289.534,41,154.79
862,288,1,5,2,4,4,4,4,4,1,1,289.768,42,663.328
863,288,2,5,2,4,4,4,4,4,1,1,290.015,42,656.879
864,288,3,5,2,4,4,4,4,4,1,1,289.525,41,658.844
865,289,1,3,1,3,3,3,3,3,0,1,287.171,42,223.752
866,289,2,3,1,3,3,3,3,3,0,1,287.208,41,148.271
867,289,3,3,1,3,3,3,3,3,0,1,287.335,42,147.152
868,290,1,9,2,32,32,32,32,32,0,1,286.987,42,217.515
869,290,2,9,2,32,32,32,32,32,0,1,289.327,42,218.045
870,290,3,9,2,32,32,32,32,32,0,1,290.0,42,228.288
871,291,1,6,2,3,3,3,3,3,1,1,287.474,42,157.516
872,291,2,6,2,3,3,3,3,3,1,1,286.914,42,154.646
873,291,3,6,2,3,3,3,3,3,1,1,287.063,41,155.747
874,292,1,3,1,5,5,5,5,5,0,1,291.577,42,179.743
875,292,2,3,1,5,5,5,5,5,0,1,289.398,41,166.971
876,292,3,3,1,5,5,5,5,5,0,1,287.178,42,167.277
877,293,1,4,1,4,4,4,4,4,1,1,286.773,42,152.042
878,293,2,4,1,4,4,4,4,4,1,1,287.042,42,148.456
879,293,3,4,1,4,4,4,4,4,1,1,287.362,42,149.946
880,294,1,5,2,3,3,3,3,3,1,1,289.466,42,151.904
881,294,2,5,2,3,3,3,3,3,1,1,287.517,41,154.281
882,294,3,5,2,3,3,3,3,3,1,1,287.331,42,152.769
883,295,1,4,1,11,11,11,11,11,0,1,287.26,41,171.489
884,295,2,4,1,11,11,11,11,11,0,1,287.01,42,162.635
885,295,3,4,1,11,11,11,11,11,0,1,291.004,42,165.11
886,296,1,3,1,2,2,2,2,2,0,1,289.172,41,161.81
887,296,2,3,1,2,2,2,2,2,0,1,286.76,42,170.385
888,296,3,3,1,2,2,2,2,2,0,1,287.312,42,169.175
889,297,1,6,1,21,21,21,21,21,0,1,286.763,42,167.007
890,297,2,6,1,21,21,21,21,21,0,1,287.933,42,151.61
891,297,3,6,1,21,21,21,21,21,0,1,291.191,42,154.396
892,298,1,4,1,2,2,2,2,2,1,1,289.9,41,148.632
893,298,2,4,1,2,2,2,2,2,1,1,287.153,42,151.887
894,298,3,4,1,2,2,2,2,2,1,1,287.134,42,151.693
895,299,1,6,4,7,7,7,7,7,1,1,287.201,42,159.91
896,299,2,6,4,7,7,7,7,7,1,1,287.193,42,164.244
897,299,3,6,4,7,7,7,7,7,1,1,291.696,42,155.635
898,300,1,7,1,30,30,30,30,30,0,1,289.804,42,150.062
899,300,2,7,1,30,30,30,30,30,0,1,287.291,42,154.176
900,300,3,7,1,30,30,30,30,30,0,1,287.134,41,157.72
901,301,1,5,2,4,4,4,4,4,1,1,287.357,41,558.122
902,301,2,5,2,4,4,4,4,4,1,1,287.309,42,564.029
903,301,3,5,2,4,4,4,4,4,1,1,287.058,42,570.915
904,302,1,6,2,3,3,3,3,3,1,1,291.886,42,167.992
905,302,2,6,2,3,3,3,3,3,1,1,289.614,41,154.772
906,302,3,6,2,3,3,3,3,3,1,1,287.67,42,156.04
907,303,1,6,2,8,8,8,8,8,0,1,287.466,42,294.199
908,303,2,6,2,8,8,8,8,8,0,1,287.56,42,295.142
909,303,3,6,2,8,8,8,8,8,0,1,287.157,42,290.112
910,304,1,9,3,11,11,11,11,11,0,1,286.982,42,14952.7
911,304,2,9,3,11,11,11,11,11,0,1,289.189,42,14286.2
912,304,3,9,3,11,11,11,11,11,0,1,286.946,42,14376.5
913,305,1,6,2,4,4,4,4,4,1,1,287.153,42,619.427
914,305,2,6,2,4,4,4,4,4,1,1,287.135,42,633.958
915,305,3,6,2,4,4,4,4,4,1,1,287.163,42,630.385
916,306,1,5,2,3,3,3,3,3,1,1,287.664,42,165.226
917,306,2,5,2,3,3,3,3,3,1,1,290.309,41,163.014
918,306,3,5,2,3,3,3,3,3,1,1,289.9,42,170.061
919,307,1,4,0,4,4,4,4,4,1,0,287.066,41,219.829
920,307,2,4,0,4,4,4,4,4,1,0,287.322,42,214.635
921,307,3,4,0,4,4,4,4,4,1,0,287.244,42,214.602
922,308,1,6,2,9,9,9,9,9,0,1,287.686,42,247.017
923,308,2,6,2,9,9,9,9,9,0,1,289.12,41,258.032
924,308,3,6,2,9,9,9,9,9,0,1,287.762,41,251.599
925,309,1,9,5,12,12,12,12,12,0,1,287.085,41,22987.0
926,309,2,9,5,12,12,12,12,12,0,1,288.519,42,23072.2
927,309,3,9,5,12,12,12,12,12,0,1,288.342,41,23192.0
928,310,1,5,1,4,4,4,4,4,1,1,287.341,41,258.528
929,310,2,5,1,4,4,4,4,4,1,1,287.346,42,258.302
930,310,3,5,1,4,4,4,4,4,1,1,288.212,42,258.53
931,311,1,4,1,5,5,5,5,5,0,1,287.26,42,188.375
932,311,2,4,1,5,5,5,5,5,0,1,288.1,42,189.589
933,311,3,4,1,5,5,5,5,5,0,1,287.001,41,201.62
934,312,1,5,2,4,4,4,4,4,1,1,287.655,42,160.122
935,312,2,5,2,4,4,4,4,4,1,1,287.43,42,161.216
936,312,3,5,2,4,4,4,4,4,1,1,287.166,41,157.469
937,313,1,8,3,10,10,10,10,10,2,1,286.827,41,224.499
938,313,2,8,3,10,10,10,10,10,2,1,288.009,42,200.464
939,313,3,8,3,10,10,10,10,10,2,1,287.346,42,209.417
940,314,1,5,2,3,3,3,3,3,1,1,287.061,41,585.414
941,314,2,5,2,3,3,3,3,3,1,1,287.124,42,586.6
942,314,3,5,2,3,3,3,3,3,1,1,287.533,42,589.406
943,315,1,5,2,3,3,3,3,3,1,1,287.581,42,145.203
944,315,2,5,2,3,3,3,3,3,1,1,287.194,42,144.678
945,315,3,5,2,3,3,3,3,3,1,1,287.153,42,147.209
946,316,1,7,2,4,4,4,4,4,1,1,287.369,42,165.642
947,316,2,7,2,4,4,4,4,4,1,1,287.506,42,166.622
948,316,3,7,2,4,4,4,4,4,1,1,287.103,42,166.744
949,317,1,7,2,16,16,16,16,16,0,1,287.574,41,528.524
950,317,2,7,2,16,16,16,16,16,0,1,286.857,41,527.358
951,317,3,7,2,16,16,16,16,16,0,1,287.086,41,533.602
952,318,1,5,2,8,8,8,8,8,0,1,287.21,41,589.165
953,318,2,5,2,8,8,8,8,8,0,1,286.981,42,567.556
954,318,3,5,2,8,8,8,8,8,0,1,287.856,42,583.419
955,319,1,3,1,1,1,1,1,1,1,1,287.585,42,189.358
956,319,2,3,1,1,1,1,1,1,1,1,287.177,42,187.915
957,319,3,3,1,1,1,1,1,1,1,1,287.12,42,185.725
958,320,1,4,1,7,7,7,7,7,0,1,287.211,42,154.619
959,320,2,4,1,7,7,7,7,7,0,1,287.468,42,153.645
960,320,3,4,1,7,7,7,7,7,0,1,286.899,42,158.27
961,321,1,6,2,3,3,3,3,3,1,1,287.303,42,1627.42
962,321,2,6,2,3,3,3,3,3,1,1,287.491,41,1628.48
963,321,3,6,2,3,3,3,3,3,1,1,287.58,42,1618.9
964,322,1,6,2,3,3,3,3,3,1,1,286.85,41,160.731
965,322,2,6,2,3,3,3,3,3,1,1,287.004,41,151.639
966,322,3,6,2,3,3,3,3,3,1,1,287.287,41,165.652
967,323,1,4,1,3,3,3,3,3,1,1,287.696,42,188.17
968,323,2,4,1,3,3,3,3,3,1,1,287.327,42,189.36
969,323,3,4,1,3,3,3,3,3,1,1,287.17,42,189.037
970,324,1,3,2,3,3,3,3,3,0,1,286.918,42,194.626
971,324,2,3,2,3,3,3,3,3,0,1,286.916,42,197.029
972,324,3,3,2,3,3,3,3,3,0,1,287.096,42,198.016
973,325,1,4,1,5,5,5,5,5,0,1,287.165,42,158.198
974,325,2,4,1,5,5,5,5,5,0,1,287.626,41,158.489
975,325,3,4,1,5,5,5,5,5,0,1,287.403,42,155.607
976,326,1,5,2,3,3,3,3,3,1,1,287.522,41,186.349
977,326,2,5,2,3,3,3,3,3,1,1,286.956,42,188.19
978,326,3,5,2,3,3,3,3,3,1,1,287.464,41,186.512
979,327,1,5,1,5,5,5,5,5,1,1,287.306,42,188.181
980,327,2,5,1,5,5,5,5,5,1,1,287.121,41,188.529
981,327,3,5,1,5,5,5,5,5,1,1,287.279,42,202.586
982,328,1,3,1,3,3,3,3,3,0,1,287.009,42,158.445
983,328,2,3,1,3,3,3,3,3,0,1,287.85,41,162.386
984,328,3,3,1,3,3,3,3,3,0,1,287.341,42,157.205
985,329,1,8,3,7,7,7,7,7,1,1,287.13,41,201.904
986,329,2,8,3,7,7,7,7,7,1,1,288.179,41,200.022
987,329,3,8,3,7,7,7,7,7,1,1,287.766,42,200.89
988,330,1,6,1,10,10,10,10,10,0,1,287.299,41,155.489
989,330,2,6,1,10,10,10,10,10,0,1,287.412,42,153.874
990,330,3,6,1,10,10,10,10,10,0,1,286.783,42,154.82
991,331,1,4,1,5,5,5,5,5,0,1,288.381,42,160.467
992,331,2,4,1,5,5,5,5,5,0,1,286.593,41,155.069
993,331,3,4,1,5,5,5,5,5,0,1,287.238,41,155.281
994,332,1,5,2,5,5,5,5,5,1,1,287.034,41,149.468
995,332,2,5,2,5,5,5,5,5,1,1,287.424,41,147.873
996,332,3,5,2,5,5,5,5,5,1,1,287.417,42,165.0
997,333,1,8,3,7,7,7,7,7,2,1,287.145,41,181.233
998,333,2,8,3,7,7,7,7,7,2,1,287.139,42,180.492
999,333,3,8,3,7,7,7,7,7,2,1,286.707,42,182.738
1000,334,1,5,2,4,4,4,4,4,0,1,287.35,42,224.568
1001,334,2,5,2,4,4,4,4,4,0,1,287.158,42,223.87
1002,334,3,5,2,4,4,4,4,4,0,1,289.233,42,222.665
1003,335,1,4,1,3,3,3,3,3,1,1,288.311,42,164.063
1004,335,2,4,1,3,3,3,3,3,1,1,287.22,42,162.193
1005,335,3,4,1,3,3,3,3,3,1,1,287.31,42,165.915
1006,336,1,6,2,4,4,4,4,4,1,1,287.446,41,195.832
1007,336,2,6,2,4,4,4,4,4,1,1,287.187,42,197.922
1008,336,3,6,2,4,4,4,4,4,1,1,287.322,42,199.105
1009,337,1,7,2,9,9,9,9,9,0,1,287.511,42,6343.96
1010,337,2,7,2,9,9,9,9,9,0,1,287.403,42,6359.93
1011,337,3,7,2,9,9,9,9,9,0,1,286.864,42,6343.08
1012,338,1,2,2,1,1,1,1,1,0,1,287.565,42,142.665
1013,338,2,2,2,1,1,1,1,1,0,1,286.922,42,139.259
1014,338,3,2,2,1,1,1,1,1,0,1,287.312,41,141.24
1015,339,1,8,2,6,6,6,6,6,2,1,286.907,42,180.642
1016,339,2,8,2,6,6,6,6,6,2,1,287.167,42,178.855
1017,339,3,8,2,6,6,6,6,6,2,1,287.241,42,182.47
1018,340,1,3,1,4,4,4,4,4,0,1,287.382,42,156.632
1019,340,2,3,1,4,4,4,4,4,0,1,287.479,42,157.189
1020,340,3,3,1,4,4,4,4,4,0,1,286.961,42,156.755
1021,341,1,2,1,2,2,2,2,2,0,1,287.625,42,164.349
1022,341,2,2,1,2,2,2,2,2,0,1,287.445,41,179.061
1023,341,3,2,1,2,2,2,2,2,0,1,287.475,41,165.545
1024,342,1,5,3,5,5,5,5,5,1,1,287.025,42,150.282
1025,342,2,6,3,5,5,5,5,5,1,1,287.137,42,150.955
1026,342,3,6,3,5,5,5,5,5,1,1,287.329,42,152.365
1027,343,1,4,3,4,4,4,4,4,0,1,287.179,42,163.144
1028,343,2,4,3,4,4,4,4,4,0,1,288.168,42,161.926
1029,343,3,4,3,4,4,4,4,4,0,1,287.462,42,161.64
1030,344,1,4,1,3,3,3,3,3,3,1,287.15,41,144.903
1031,344,2,4,1,3,3,3,3,3,3,1,287.087,41,143.393
1032,344,3,4,1,3,3,3,3,3,3,1,287.278,42,142.821
1033,345,1,7,3,5,5,5,5,5,2,1,287.08,42,160.657
1034,345,2,7,3,5,5,5,5,5,2,1,287.42,42,161.742
1035,345,3,7,3,5,5,5,5,5,2,1,287.333,42,160.65
1036,346,1,3,1,3,3,3,3,3,0,1,287.249,42,190.358
1037,346,2,3,1,3,3,3,3,3,0,1,286.941,41,207.121
1038,346,3,3,1,3,3,3,3,3,0,1,287.149,42,190.577
1039,347,1,4,1,5,5,5,5,5,0,1,287.011,41,163.825
1040,347,2,4,1,5,5,5,5,5,0,1,287.129,42,168.32
1041,347,3,4,1,5,5,5,5,5,0,1,287.392,41,165.823
1042,348,1,3,1,1,1,1,1,1,1,1,287.598,42,154.896
1043,348,2,3,1,1,1,1,1,1,1,1,287.451,42,180.685
1044,348,3,3,1,1,1,1,1,1,1,1,287.579,41,153.094
1045,349,1,4,2,4,4,4,4,4,0,1,287.34,42,166.792
1046,349,2,4,2,4,4,4,4,4,0,1,287.603,42,167.391
1047,349,3,4,2,4,4,4,4,4,0,1,287.133,42,168.72
1048,350,1,7,2,9,9,9,9,9,0,1,287.064,42,468.497
1049,350,2,7,2,9,9,9,9,9,0,1,287.29,42,471.929
1050,350,3,7,2,9,9,9,9,9,0,1,287.352,42,467.893
1051,351,1,6,2,6,6,6,6,6,0,1,287.448,42,2202.51
1052,351,2,6,2,6,6,6,6,6,0,1,286.885,42,2222.87
1053,351,3,6,2,6,6,6,6,6,0,1,287.19,41,2224.32
1054,352,1,4,1,2,2,2,2,2,1,1,287.663,41,176.675
1055,352,2,4,1,2,2,2,2,2,1,1,287.146,42,176.87
1056,352,3,4,1,2,2,2,2,2,1,1,287.769,42,174.515
1057,353,1,7,3,4,4,4,4,4,0,1,286.987,42,586.324
1058,353,2,7,3,4,4,4,4,4,0,1,287.172,42,580.683
1059,353,3,7,3,4,4,4,4,4,0,1,287.305,42,582.489
1060,354,1,8,4,9,9,9,9,9,0,1,287.138,42,574.576
1061,354,2,8,4,9,9,9,9,9,0,1,287.638,41,580.73
1062,354,3,8,4,9,9,9,9,9,0,1,287.457,42,574.087
1063,355,1,4,1,11,11,11,11,11,0,1,287.314,41,159.373
1064,355,2,4,1,11,11,11,11,11,0,1,287.204,42,159.632
1065,355,3,4,1,11,11,11,11,11,0,1,287.494,42,160.456
1066,356,1,8,3,6,6,6,6,6,1,1,287.204,42,216.527
1067,356,2,8,3,6,6,6,6,6,1,1,286.953,42,199.455
1068,356,3,8,3,6,6,6,6,6,1,1,287.574,41,197.48
1069,357,1,5,2,8,8,8,8,8,0,1,288.671,41,664.932
1070,357,2,5,2,8,8,8,8,8,0,1,289.657,42,656.153
1071,357,3,5,2,8,8,8,8,8,0,1,291.191,42,660.372
1072,358,1,7,2,5,5,5,5,5,2,1,287.591,42,167.644
1073,358,2,7,2,5,5,5,5,5,2,1,287.327,42,162.765
1074,358,3,7,2,5,5,5,5,5,2,1,287.082,42,168.871
1075,359,1,6,2,4,4,4,4,4,1,1,287.355,41,177.456
1076,359,2,6,2,4,4,4,4,4,1,1,289.293,42,178.921
1077,359,3,6,2,4,4,4,4,4,1,1,288.54,41,187.273
1078,360,1,4,1,7,7,7,7,7,0,1,287.049,42,299.704
1079,360,2,4,1,7,7,7,7,7,0,1,286.973,42,308.064
1080,360,3,4,1,7,7,7,7,7,0,1,286.652,42,304.23
1081,361,1,7,1,24,24,24,24,24,0,1,287.371,42,179.794
1082,361,2,7,1,24,24,24,24,24,0,1,288.889,42,162.329
1083,361,3,7,1,24,24,24,24,24,0,1,288.276,42,170.98
1084,362,1,4,2,3,3,3,3,3,0,1,286.915,41,182.979
1085,362,2,4,2,3,3,3,3,3,0,1,286.548,42,173.255
1086,362,3,4,2,3,3,3,3,3,0,1,287.285,42,179.726
1087,363,1,11,5,11,11,11,11,11,0,1,291.127,41,29328.4
1088,363,2,11,5,11,11,11,11,11,0,1,286.752,42,28654.1
1089,363,3,11,5,11,11,11,11,11,0,1,287.393,42,28720.9
1090,364,1,3,1,5,5,5,5,5,0,1,286.955,42,165.608
1091,364,2,3,1,5,5,5,5,5,0,1,289.617,42,158.617
1092,364,3,3,1,5,5,5,5,5,0,1,286.748,42,161.879
1093,365,1,6,2,8,8,8,8,8,0,1,286.99,42,207.059
1094,365,2,6,2,8,8,8,8,8,0,1,287.136,42,204.673
1095,365,3,6,2,8,8,8,8,8,0,1,287.26,42,205.557
1096,366,1,7,2,6,6,6,6,6,1,1,291.159,42,267.024
1097,366,2,7,2,6,6,6,6,6,1,1,289.099,42,284.363
1098,366,3,7,2,6,6,6,6,6,1,1,288.123,41,271.222
1099,367,1,2,1,2,2,2,2,2,0,1,286.954,42,157.173
1100,367,2,2,1,2,2,2,2,2,0,1,287.105,42,155.069
1101,367,3,2,1,2,2,2,2,2,0,1,287.457,42,155.737
1102,368,1,4,1,11,11,11,11,11,0,1,290.088,42,162.087
1103,368,2,4,1,11,11,11,11,11,0,1,289.049,42,166.164
1104,368,3,4,1,11,11,11,11,11,0,1,286.83,42,164.891
1105,369,1,6,1,19,19,19,19,19,0,1,286.956,41,152.16
1106,369,2,6,1,19,19,19,19,19,0,1,288.109,42,152.649
1107,369,3,6,1,19,19,19,19,19,0,1,287.241,42,149.671
1108,370,1,5,2,4,4,4,4,4,1,1,289.213,42,199.258
1109,370,2,5,2,4,4,4,4,4,1,1,289.935,41,208.656
1110,370,3,5,2,4,4,4,4,4,1,1,286.959,42,203.093
1111,371,1,5,1,4,4,4,4,4,1,1,286.864,41,535.745
1112,371,2,5,1,4,4,4,4,4,1,1,287.347,41,549.353
1113,371,3,5,1,4,4,4,4,4,1,1,287.141,42,526.92
1114,372,1,5,1,8,8,8,8,8,0,1,287.109,42,317.429
1115,372,2,5,1,8,8,8,8,8,0,1,287.199,41,331.199
1116,372,3,5,1,8,8,8,8,8,0,1,290.567,41,311.568
1117,373,1,5,2,3,3,3,3,3,1,1,289.903,42,251.28
1118,373,2,5,2,3,3,3,3,3,1,1,287.122,42,251.396
1119,373,3,5,2,3,3,3,3,3,1,1,287.082,42,249.982
1120,374,1,4,1,3,3,3,3,3,1,1,286.843,42,243.455
1121,374,2,4,1,3,3,3,3,3,1,1,287.043,42,253.133
1122,374,3,4,1,3,3,3,3,3,1,1,287.128,42,251.679
1123,375,1,6,3,7,7,7,7,7,0,1,291.72,42,217.291
1124,375,2,6,3,7,7,7,7,7,0,1,289.415,42,211.121
1125,375,3,6,3,7,7,7,7,7,0,1,287.09,42,211.296
1126,376,1,5,2,6,6,6,6,6,0,1,287.359,42,201.104
1127,376,2,5,2,6,6,6,6,6,0,1,286.748,41,216.97
1128,376,3,5,2,6,6,6,6,6,0,1,286.574,41,202.346
1129,377,1,8,2,8,8,8,8,8,2,1,287.32,42,13078.6
1130,377,2,8,2,8,8,8,8,8,2,1,286.758,42,13045.5
1131,377,3,8,2,8,8,8,8,8,2,1,287.207,42,13143.2
1132,378,1,9,3,13,13,13,13,13,0,1,286.852,41,9811.31
1133,378,2,9,3,13,13,13,13,13,0,1,287.135,42,9714.06
1134,378,3,9,3,13,13,13,13,13,0,1,289.317,42,9886.88
1135,379,1,3,1,2,2,2,2,2,0,1,287.37,41,159.694
1136,379,2,3,1,2,2,2,2,2,0,1,287.108,42,162.208
1137,379,3,3,1,2,2,2,2,2,0,1,287.431,42,149.113
1138,380,1,7,2,8,8,8,8,8,0,1,287.226,42,260.666
1139,380,2,7,2,8,8,8,8,8,0,1,290.517,42,262.57
1140,380,3,7,2,8,8,8,8,8,0,1,289.967,41,267.49
1141,381,1,7,2,40,40,40,40,40,0,1,287.191,41,154.468
1142,381,2,7,2,40,40,40,40,40,0,1,287.144,42,151.109
1143,381,3,7,2,40,40,40,40,40,0,1,286.775,42,168.194
1144,382,1,5,1,3,3,3,3,3,1,1,290.315,41,239.143
1145,382,2,5,1,3,3,3,3,3,1,1,289.102,42,240.649
1146,382,3,5,1,3,3,3,3,3,1,1,288.9,42,244.009
1147,383,1,6,2,13,13,13,13,13,0,1,288.074,42,632.635
1148,383,2,6,2,13,13,13,13,13,0,1,287.342,42,491.063
1149,383,3,6,2,13,13,13,13,13,0,1,287.821,42,491.5
1150,384,1,6,1,19,19,19,19,19,0,1,288.028,41,150.472
1151,384,2,6,1,19,19,19,19,19,0,1,288.544,42,149.993
1152,384,3,6,1,19,19,19,19,19,0,1,287.499,42,151.155
1153,385,1,6,2,4,4,4,4,4,1,1,287.579,42,285.425
1154,385,2,6,2,4,4,4,4,4,1,1,287.953,42,278.854
1155,385,3,6,2,4,4,4,4,4,1,1,287.821,41,279.726
1156,386,1,5,2,4,4,4,4,4,1,1,287.817,42,151.708
1157,386,2,5,2,4,4,4,4,4,1,1,287.337,41,150.377
1158,386,3,5,2,4,4,4,4,4,1,1,287.324,42,151.882
1159,387,1,4,2,3,3,3,3,3,0,1,287.867,42,156.4
1160,387,2,4,2,3,3,3,3,3,0,1,287.346,42,157.111
1161,387,3,4,2,3,3,3,3,3,0,1,287.986,42,162.023
1162,388,1,4,2,10,10,10,10,10,0,1,287.603,42,182.6
1163,388,2,4,2,10,10,10,10,10,0,1,287.535,42,160.316
1164,388,3,4,2,10,10,10,10,10,0,1,287.826,41,165.169
1165,389,1,4,1,3,3,3,3,3,1,1,287.507,42,298.954
1166,389,2,4,1,3,3,3,3,3,1,1,287.497,41,296.702
1167,389,3,4,1,3,3,3,3,3,1,1,287.672,42,299.012
1168,390,1,4,1,3,3,3,3,3,1,1,287.502,41,156.49
1169,390,2,4,1,3,3,3,3,3,1,1,287.364,41,152.939
1170,390,3,4,1,3,3,3,3,3,1,1,287.247,41,153.212
1171,391,1,5,2,3,3,3,3,3,3,1,287.94,42,241.417
1172,391,2,5,2,3,3,3,3,3,3,1,287.798,42,239.424
1173,391,3,5,2,3,3,3,3,3,3,1,287.569,41,249.682
1174,392,1,5,2,3,3,3,3,3,1,1,287.891,41,305.257
1175,392,2,5,2,3,3,3,3,3,1,1,288.037,41,306.426
1176,392,3,5,2,3,3,3,3,3,1,1,287.652,41,304.195
1177,393,1,4,2,2,2,2,2,2,1,1,287.095,42,180.685
1178,393,2,4,2,2,2,2,2,2,1,1,287.516,41,162.148
1179,393,3,4,2,2,2,2,2,2,1,1,287.624,42,166.892
1180,394,1,3,1,4,4,4,4,4,0,1,287.234,42,151.481
1181,394,2,3,1,4,4,4,4,4,0,1,287.566,42,152.543
1182,394,3,3,1,4,4,4,4,4,0,1,287.88,41,151.519
1183,395,1,6,2,18,18,18,18,18,0,1,287.689,42,325.244
1184,395,2,6,2,18,18,18,18,18,0,1,286.799,41,320.109
1185,395,3,6,2,18,18,18,18,18,0,1,287.439,41,324.218
1186,396,1,5,2,4,4,4,4,4,1,1,287.39,42,148.665
1187,396,2,5,2,4,4,4,4,4,1,1,287.194,42,145.414
1188,396,3,5,2,4,4,4,4,4,1,1,287.646,41,149.658
1189,397,1,3,1,3,3,3,3,3,0,1,287.602,42,188.17
1190,397,2,3,1,3,3,3,3,3,0,1,287.195,41,189.274
1191,397,3,3,1,3,3,3,3,3,0,1,287.375,42,188.174
1192,398,1,7,3,14,14,14,14,14,1,1,288.024,41,180.79
1193,398,2,7,3,14,14,14,14,14,1,1,287.433,41,166.347
1194,398,3,7,3,14,14,14,14,14,1,1,287.375,42,167.3
1195,399,1,6,2,4,4,4,4,4,1,1,287.292,42,151.505
1196,399,2,6,2,4,4,4,4,4,1,1,287.081,41,150.55
1197,399,3,6,2,4,4,4,4,4,1,1,287.398,42,150.423
1198,400,1,8,3,4,4,4,4,4,1,1,286.992,42,647.454
1199,400,2,8,3,4,4,4,4,4,1,1,287.836,42,654.033
1200,400,3,8,3,4,4,4,4,4,1,1,289.49,42,644.901
1201,401,1,5,2,3,3,3,3,3,0,1,287.42,42,576.749
1202,401,2,5,2,3,3,3,3,3,0,1,287.61,42,584.828
1203,401,3,5,2,3,3,3,3,3,0,1,287.306,42,581.027
1204,402,1,3,1,3,3,3,3,3,0,1,287.621,42,156.285
1205,402,2,3,1,3,3,3,3,3,0,1,287.592,41,156.827
1206,402,3,3,1,3,3,3,3,3,0,1,287.413,42,155.57
1207,403,1,3,2,2,2,2,2,2,0,1,287.244,42,224.423
1208,403,2,3,2,2,2,2,2,2,0,1,287.653,41,208.525
